onb,nu1,nu2,exp_all,pv_all,exp,pv,kmin
TRUE,1,0.2,1.7480232259,0.2464,2.9136098665,0.9864,8
TRUE,1,0.2,1.752811116,0.0276,2.398363825,0.584,3
TRUE,1,0.2,1.752421425,0.2244,2.6197344006,0.2728,5
TRUE,1,0.2,1.7572050464,0.0764,2.5795277827,0.6764,5
TRUE,1,0.2,1.7494195352,0.09,2.5552271888,0.8436,5
TRUE,1,0.2,1.7569211481,0.08,2.1722804733,0.3944,2
TRUE,1,0.2,1.7522065905,0.1728,2.7458400171,0.9952,7
TRUE,1,0.2,1.7570736392,0.5464,2.4316813093,0.5288,4
TRUE,1,0.2,1.7582117049,0.3652,2.4500608929,0.9644,4
TRUE,1,0.2,1.7525170364,0.0852,2.7869105182,0.4712,7
TRUE,1,0.2,1.7542822274,0.0012,2.53583766,0.9124,7
TRUE,1,0.2,1.752127357,0.24,2.3675490918,0.752,3
TRUE,1,0.2,1.7488371609,0.0136,2.5590175824,0.8232,4
TRUE,1,0.2,1.7497832968,0.0736,2.6104448162,0.8816,5
TRUE,1,0.2,1.7469314692,0.0144,2.4140158932,0.8848,3
TRUE,1,0.2,1.7480959471,0.1804,2.9286235449,0.9948,9
TRUE,1,0.2,1.7582202215,0.1128,2.6861991305,0.8736,6
TRUE,1,0.2,1.7552089962,0.0264,2.376870029,0.7208,3
TRUE,1,0.2,1.750248171,0.0484,2.5844815147,0.8732,5
TRUE,1,0.2,1.7482053081,0.0152,2.4153170348,0.7944,3
TRUE,1,0.2,1.7528097109,0.1184,2.472918941,0.728,4
TRUE,1,0.2,1.7555880824,0.0372,2.5075910587,0.9408,5
TRUE,1,0.2,1.7562344124,0.3892,2.676217866,0.6836,7
TRUE,1,0.2,1.7447089938,0.0184,2.7051543077,0.9356,6
TRUE,1,0.2,1.7455181118,0.0276,2.496196574,0.7744,4
TRUE,1,0.2,1.7555175378,0.232,2.4301452546,0.7488,4
TRUE,1,0.2,1.7601913069,0.322,2.3360900685,0.594,3
TRUE,1,0.2,1.7548259678,0.296,2.6920575919,0.9296,7
TRUE,1,0.2,1.7482633762,0.0368,2.5126258518,0.928,4
TRUE,1,0.2,1.7487401794,0.0896,2.3568269118,0.5784,3
TRUE,1,0.2,1.7559948319,0.076,2.3770548063,0.1532,3
TRUE,1,0.2,1.7556872308,0.0336,2.541307359,0.6972,4
TRUE,1,0.2,1.7557510724,0.2008,2.8079781456,0.9396,10
TRUE,1,0.4,1.7534280712,0.4784,2.3238079907,0.3284,3
TRUE,1,0.4,1.7506182785,0.0028,2.5638774757,0.9024,7
TRUE,1,0.4,1.7550571332,0.3004,2.3381313655,0.3952,3
TRUE,1,0.4,1.7548342728,0.0648,2.5902090433,0.6816,5
TRUE,1,0.4,1.7574895869,0.3136,2.5597746056,0.898,5
TRUE,1,0.4,1.7532575715,0.2056,2.6545595943,0.5624,6
TRUE,1,0.4,1.7591480997,0.208,2.3484049754,0.6432,3
TRUE,1,0.4,1.7505396401,0.0192,2.349365512,0.916,3
TRUE,1,0.4,1.7504308446,0.0072,2.5191925221,0.6936,4
TRUE,1,0.4,1.7483097778,0.0196,2.4749935912,0.8928,4
TRUE,1,0.4,1.7542545919,0.0992,2.3561042305,0.7112,3
TRUE,1,0.4,1.7529020411,0.0108,2.4730619279,0.7324,4
TRUE,1,0.4,1.7470739942,0.0012,2.5686438128,0.7656,4
TRUE,1,0.4,1.7589864866,0.292,2.3347644644,0.7936,3
TRUE,1,0.4,1.7584413088,0.128,2.679209234,0.9208,6
TRUE,1,0.4,1.752013249,0.0996,2.1557629969,0.2548,2
TRUE,1,0.4,1.7530512277,0.024,2.5209245647,0.856,4
TRUE,1,0.4,1.7476095477,0.0672,2.6581246759,0.8684,6
TRUE,1,0.4,1.7502798953,0.13,2.6743335557,0.8776,6
TRUE,1,0.4,1.749544991,0.0836,2.6572901312,0.9016,6
TRUE,1,0.4,1.7485794437,0.2208,2.6366825819,0.6164,6
TRUE,1,0.4,1.7579722263,0.4732,2.6871618933,0.9512,7
TRUE,1,0.4,1.7544197537,0.2744,2.965677052,0.7484,13
TRUE,1,0.4,1.7555933918,0.0704,2.7071937169,0.9788,6
TRUE,1,0.4,1.75201993,0.058,2.3763912776,0.3296,3
TRUE,1,0.4,1.7476706039,0.0356,2.6360746016,0.3828,5
TRUE,1,0.4,1.7546344444,0.0232,2.5020800055,0.8264,4
TRUE,1,0.4,1.7581562216,0.3192,2.3139594456,0.6604,3
TRUE,1,0.4,1.7516341927,0.1424,2.5753691373,0.86,5
TRUE,1,0.4,1.7550766723,0.2004,2.4309761934,0.64,4
TRUE,1,0.4,1.7470895021,0.0984,2.3990913011,0.212,3
TRUE,1,0.4,1.7577560444,0.1948,2.6110086059,0.6236,6
TRUE,1,0.4,1.7495653895,0.1216,2.5728052597,0.9832,5
TRUE,1,0.4,1.7500301641,0.0712,2.344760605,0.7236,3
TRUE,1,0.4,1.7543351084,0.3392,2.6624951246,0.9,7
TRUE,1,0.4,1.752145455,0.056,2.5324877467,0.8136,4
TRUE,1,0.4,1.7430571159,0.0096,2.7217087206,0.9372,5
TRUE,1,0.4,1.7555991298,0.3868,2.3337903269,0.2828,3
TRUE,1,0.4,1.7534918421,0.2888,2.5111731194,0.8224,4
TRUE,1,0.4,1.7458290334,0.0136,2.639993069,0.5524,5
TRUE,1,0.4,1.7473285453,0.1296,2.1689519079,0.328,2
TRUE,1,0.4,1.7529771174,0.2788,2.6836748694,0.618,7
TRUE,1,0.4,1.7541857677,0.0352,2.5840461214,0.9788,5
TRUE,1,0.4,1.7506526706,0.0352,2.5150570268,0.3236,4
TRUE,1,0.4,1.7491697985,0.0284,2.5469854752,0.9528,4
TRUE,1,0.4,1.7502015881,0.1536,2.5490187165,0.6704,5
TRUE,1,0.4,1.7537156178,0.0548,2.752154428,0.6656,6
TRUE,1,0.4,1.7516304953,0.064,2.4681309499,0.7856,4
TRUE,1,0.4,1.7606375417,0.0552,2.4680407551,0.9168,4
TRUE,1,0.4,1.755758784,0.0532,2.3557424894,0.7692,3
TRUE,1,0.4,1.7545855563,0.2848,2.3637051791,0.6544,3
TRUE,1,0.4,1.7584929317,0.0424,2.3877479917,0.9412,3
TRUE,1,0.4,1.7557441413,0.0924,2.3382934545,0.6536,3
TRUE,1,0.4,1.7503931301,0.0424,2.3648130197,0.3164,3
TRUE,1,0.4,1.7649672362,0.3116,2.6164941185,0.7784,6
TRUE,1,0.4,1.7528724605,0.1044,2.4121008566,0.6464,3
TRUE,1,0.4,1.7537300925,0.0468,2.6499504181,0.8592,6
TRUE,1,0.4,1.7484019514,0.0324,2.7083581462,0.9564,6
TRUE,1,0.4,1.7550139332,0.2232,2.6776161111,0.4964,6
TRUE,1,0.4,1.7500630351,0.0364,2.5833359126,0.8984,5
TRUE,1,0.4,1.7506762361,0.1572,2.6633219019,0.5676,6
TRUE,1,0.4,1.75274274,0.242,2.3261817311,0.4704,3
TRUE,1,0.4,1.7566169492,0.086,2.3678406847,0.0712,3
TRUE,1,0.4,1.7522308762,0.0336,2.5440895756,0.7588,4
TRUE,1,0.4,1.7512029395,0.1132,2.674220403,0.9872,6
TRUE,1,0.4,1.7459762909,0.2108,2.8521158989,0.7052,8
TRUE,1,0.4,1.7568932798,0.1696,2.442904359,0.82,4
TRUE,1,0.4,1.7554086904,0.038,2.535516674,0.9432,4
TRUE,1,0.4,1.7465981559,0.1316,2.6400141133,0.9524,6
TRUE,1,0.4,1.7529217587,0.298,2.3368179136,0.524,3
TRUE,1,0.4,1.758695968,0.0476,2.3853777793,0.8712,3
TRUE,1,0.4,1.7556932374,0.1112,2.7171334342,0.8648,6
TRUE,1,0.4,1.7525021585,0.2044,2.3486170081,0.5312,3
TRUE,1,0.4,1.7539857137,0.0056,2.5146085641,0.4748,4
TRUE,1,0.4,1.7504401063,0.0932,2.3919264177,0.7572,3
TRUE,1,0.4,1.7513867434,0.1604,2.3470731012,0.6044,3
TRUE,1,0.4,1.7472498658,0,2.5908697867,0.4312,4
TRUE,1,0.4,1.7545441677,0.1144,2.7550512175,0.702,7
TRUE,1,0.4,1.7470796109,0.064,2.525085108,0.3944,4
TRUE,1,0.4,1.7510295861,0.0348,2.4041885211,0.7276,3
TRUE,1,0.4,1.75112059,0.1264,2.471911545,0.408,4
TRUE,1,0.4,1.7596765442,0.5048,2.7529207123,0.5228,7
TRUE,1,0.4,1.7488465533,0.012,2.6499616746,0.9288,6
TRUE,1,0.4,1.7656813097,0.1944,2.4532481219,0.7176,4
TRUE,1,0.4,1.7563675149,0.0136,2.4157687325,0.6164,3
TRUE,1,0.4,1.7490067107,0.0036,2.5802352101,0.6908,4
TRUE,1,0.4,1.7588465919,0.1572,2.5591159971,0.8028,5
TRUE,1,0.4,1.7542305699,0.1468,2.4534962449,0.6028,4
TRUE,1,0.4,1.7448533629,0.02,2.3954732674,0.6444,3
TRUE,1,0.4,1.7512853905,0.12,2.3423363415,0.598,3
TRUE,1,0.4,1.7524888827,0.0348,2.6365670912,0.988,5
TRUE,1,0.4,1.7471071839,0.45,2.3269547445,0.492,3
TRUE,1,0.4,1.7596089788,0.0772,2.4866321588,0.7896,4
TRUE,1,0.4,1.757810787,0.4672,2.4593127028,0.664,4
TRUE,1,0.4,1.7527694954,0.3204,2.5359815297,0.3616,4
TRUE,1,0.4,1.7501720296,0.0468,2.5344040374,0.3568,4
TRUE,1,0.4,1.7508810291,0.0396,2.4094790541,0.204,3
TRUE,1,0.4,1.7477503232,0.0556,2.6744578703,0.8236,6
TRUE,1,0.4,1.7471500149,0.044,2.4603158506,0.9316,4
TRUE,1,0.4,1.7467269154,0.0488,2.6987841991,0.5268,6
TRUE,1,0.6,1.7456764099,0.0504,2.3864695727,0.5848,3
TRUE,1,0.6,1.756307226,0.3764,2.3476977404,0.174,3
TRUE,1,0.6,1.748898647,0.1572,2.6756383401,0.7784,5
TRUE,1,0.6,1.7516354165,0.2792,2.3659367764,0.3724,3
TRUE,1,0.6,1.75252098,0.0336,2.7300321747,0.41,6
TRUE,1,0.6,1.7590086738,0.1368,2.5334424445,0.9876,5
TRUE,1,0.6,1.7494401047,0.0984,2.4955572874,0.5812,4
TRUE,1,0.6,1.7523054315,0.0384,2.7377401999,0.9508,6
TRUE,1,0.6,1.7606199369,0.0756,2.5527425946,0.888,5
TRUE,1,0.6,1.749964953,0.0212,2.5504516334,0.6356,4
TRUE,1,0.6,1.7458311817,0.0232,2.5142087098,0.9,4
TRUE,1,0.6,1.7496912658,0.0304,2.5978559385,0.9744,5
TRUE,1,0.6,1.748962779,0.0296,2.6152103079,0.8452,5
TRUE,1,0.6,1.74933761,0.5412,2.3191293522,0.2844,3
TRUE,1,0.6,1.7549352675,0.0968,2.329617476,0.7544,3
TRUE,1,0.6,1.7560019117,0.0304,2.6141079715,0.9736,5
TRUE,1,0.6,1.75055986,0.0084,2.3785922265,0.3948,3
TRUE,1,0.6,1.7551393237,0.2744,2.365576936,0.8936,3
TRUE,1,0.6,1.7625117046,0.0236,2.5538695051,0.7196,4
TRUE,1,0.6,1.7538992353,0.16,2.4528474822,0.5792,4
TRUE,1,0.6,1.7572549212,0.2976,2.4786261359,0.9692,4
TRUE,1,0.6,1.7556931445,0.2864,2.4462663825,0.888,4
TRUE,1,0.6,1.748814027,0.0524,2.5047951368,0.918,4
TRUE,1,0.6,1.7542054656,0.1156,2.4057082786,0.9604,3
TRUE,1,0.6,1.7527954024,0.0604,2.3787219679,0.616,3
TRUE,1,0.6,1.7517680047,0.0032,2.515128069,0.8548,4
TRUE,1,0.6,1.7511707011,0.0524,2.3795509986,0.5164,3
TRUE,1,0.6,1.7477450222,0.0084,2.5390088885,0.9944,4
TRUE,1,0.6,1.7523715688,0.4032,2.3334389449,0.1616,3
TRUE,1,0.6,1.7515878029,0.2344,2.3771258501,0.4976,3
TRUE,1,0.6,1.7496105735,0.0112,2.6530912011,0.8696,7
TRUE,1,0.6,1.7527162081,0.0012,2.5629892523,0.6672,4
TRUE,1,0.6,1.7509366952,0.0064,2.5354796601,0.8616,5
TRUE,1,0.6,1.7482130178,0.0188,2.6314786827,0.7444,5
TRUE,1,0.6,1.7470452591,0.1096,2.6298284913,0.866,5
TRUE,1,0.6,1.7534577437,0.03,2.3999343615,0.8808,3
TRUE,1,0.6,1.7557588831,0.194,2.485496866,0.894,4
TRUE,1,0.6,1.7507726985,0.104,2.4564984796,0.8344,4
TRUE,1,0.6,1.7537765762,0.1484,2.6362740743,0.7664,6
TRUE,1,0.6,1.7497393258,0.0176,2.5202998388,0.9248,4
TRUE,1,0.6,1.7498746591,0.096,2.568162583,0.9816,5
TRUE,1,0.6,1.7440952793,0.0228,2.4800461646,0.6992,4
TRUE,1,0.6,1.7515448146,0.044,2.5242026962,0.9476,4
TRUE,1,0.6,1.7510705105,0.0736,2.5399261042,0.6092,5
TRUE,1,0.6,1.7497834686,0.1812,2.3469161961,0.32,3
TRUE,1,0.6,1.756178933,0.4068,2.3287590758,0.4516,3
TRUE,1,0.6,1.7502154297,0.0412,2.5774062899,0.6504,5
TRUE,1,0.6,1.7524596719,0.0184,2.4162049612,0.6952,3
TRUE,1,0.6,1.7453252218,0.2356,2.3500521007,0.3304,3
TRUE,1,0.6,1.7564403245,0.024,2.3741072602,0.5,3
TRUE,1,0.6,1.7500392357,0.002,2.3741435488,0.3692,3
TRUE,1,0.6,1.7573129591,0.0944,2.3787046284,0.4912,3
TRUE,1,0.6,1.7548288717,0.0332,2.5182863915,0.696,4
TRUE,1,0.6,1.7482681296,0.0104,2.6265307007,0.9796,5
TRUE,1,0.6,1.7481931809,0.0308,2.5428809824,0.5584,4
TRUE,1,0.6,1.7460855383,0.0928,2.6488416079,0.8428,6
TRUE,1,0.6,1.7419265635,0.07,2.9428861625,0.73,9
TRUE,1,0.6,1.7537668616,0.1188,2.5175565532,0.9456,4
TRUE,1,0.6,1.7526854333,0.0072,2.6077394734,0.9892,5
TRUE,1,0.6,1.7547876595,0.0164,2.6127053138,0.4636,5
TRUE,1,0.6,1.749652491,0.1104,2.5927479887,0.7588,5
TRUE,1,0.6,1.7592469277,0.1688,2.4571310508,0.8976,4
TRUE,1,0.6,1.7524858971,0.1608,2.5632678972,0.9124,5
TRUE,1,0.6,1.7535873786,0.0412,2.6764425142,0.382,7
TRUE,1,0.6,1.7536689932,0.2516,2.7977409028,0.522,8
TRUE,1,0.6,1.7525506803,0.1836,2.3888755589,0.4788,3
TRUE,1,0.6,1.76218598,0.5512,2.6305071682,0.7556,6
TRUE,1,0.6,1.7564442902,0.2624,2.4584883401,0.594,4
TRUE,1,0.6,1.7512718929,0.0088,2.6716053301,0.9424,8
TRUE,1,0.6,1.7536942983,0.036,2.5291554939,0.768,4
TRUE,1,0.6,1.7440605491,0.1716,2.4928779041,0.3916,4
TRUE,1,0.6,1.7478771859,0.0388,2.5329211909,0.9944,4
TRUE,1,0.6,1.7503925712,0.336,2.3513076913,0.4596,3
TRUE,1,0.6,1.7518351745,0.0032,2.4166947324,0.8752,3
TRUE,1,0.6,1.7500522329,0.0324,2.5627073962,0.8908,5
TRUE,1,0.6,1.7507165319,0.1476,2.6618387635,0.8972,6
TRUE,1,0.6,1.7495397583,0.3132,2.135849466,0.2376,2
TRUE,1,0.6,1.7562030336,0.088,2.3509533742,0.8968,3
TRUE,1,0.6,1.7451776458,0.0432,2.5289547602,0.644,4
TRUE,1,0.6,1.7487812586,0.0392,2.4079059929,0.2288,3
TRUE,1,0.6,1.762718712,0.0128,2.3959745808,0.7364,3
TRUE,1,0.6,1.7555690664,0.3268,2.3550418732,0.8724,3
TRUE,1,0.6,1.7551708705,0.0548,2.6102765433,0.288,5
TRUE,1,0.6,1.7526644406,0.0328,2.6889679779,0.8332,5
TRUE,1,0.6,1.7540750592,0.2428,2.7255002717,0.9768,6
TRUE,1,0.6,1.7493580274,0.0192,2.6394065465,0.9832,5
TRUE,1,0.6,1.7452585809,0.1464,2.3420181798,0.3704,3
TRUE,1,0.6,1.7523619913,0.1064,2.669031983,0.7136,6
TRUE,1,0.6,1.75213996,0.0228,2.5546935223,0.9716,5
TRUE,1,0.6,1.7585306126,0.212,2.4538676984,0.7036,4
TRUE,1,0.6,1.7527369712,0.0888,2.5562709447,1,5
TRUE,1,0.6,1.7466433394,0.0864,2.7580620976,0.8668,7
TRUE,1,0.6,1.7565337058,0.1516,2.54489479,0.98,5
TRUE,1,0.6,1.7542460876,0.0368,2.376557348,0.826,3
TRUE,1,0.6,1.7580892408,0.11,2.4677157187,0.9864,4
TRUE,1,0.6,1.758450542,0.5572,2.6397982705,0.332,6
TRUE,1,0.6,1.7552940548,0.1384,2.528869864,0.2624,4
TRUE,1,0.6,1.7446897243,0,2.5309176103,0.548,4
TRUE,1,0.6,1.7502394627,0.0368,2.6481835892,0.4224,6
TRUE,1,0.6,1.7534790935,0.014,2.4678394577,0.5264,4
TRUE,1,0.8,1.754341935,0.0452,2.388943943,0.6048,3
TRUE,1,0.8,1.7521139664,0.1088,2.4668382647,0.7524,4
TRUE,1,0.8,1.7557657537,0.0688,2.5560073737,0.2776,4
TRUE,1,0.8,1.7534441042,0.574,2.3491984048,0.6032,3
TRUE,1,0.8,1.7556920955,0.0164,2.6114990665,0.9496,6
TRUE,1,0.8,1.7561674258,0.206,2.3415525283,0.5272,3
TRUE,1,0.8,1.7551676744,0.1172,2.4028967395,0.8028,3
TRUE,1,0.8,1.7508355431,0.0228,2.6698252112,0.8996,5
TRUE,1,0.8,1.7547533852,0.0164,2.4558309152,0.8068,4
TRUE,1,0.8,1.7485714585,0.0548,2.3886763791,0.6376,3
TRUE,1,0.8,1.7502843214,0.1264,2.4811708144,0.2976,4
TRUE,1,0.8,1.7545819785,0.0428,2.1817392085,0.6224,2
TRUE,1,0.8,1.7566711154,0.0084,2.5045625522,0.9156,4
TRUE,1,0.8,1.7532305059,0.1468,2.7809776193,0.5512,7
TRUE,1,0.8,1.7541664881,0.0272,2.5904499895,0.9668,5
TRUE,1,0.8,1.7467102513,0.0952,2.3540207487,0.6156,3
TRUE,1,0.8,1.7544291878,0.07,2.5361459148,0.6928,5
TRUE,1,0.8,1.7490081464,0.192,2.706566883,0.676,6
TRUE,1,0.8,1.7536145436,0.0156,2.6915304328,0.9204,5
TRUE,1,0.8,1.7529555519,0.2208,2.4776860774,0.5208,4
TRUE,1,0.8,1.75331274,0.0056,2.5552173142,0.5052,4
TRUE,1,0.8,1.7522770202,0.03,2.4100225613,0.1856,3
TRUE,1,0.8,1.752626308,0.0672,2.6222290573,0.818,6
TRUE,1,0.8,1.7454293861,0.052,2.7762558567,0.908,7
TRUE,1,0.8,1.7523231856,0.0244,2.54365124,0.8448,4
TRUE,1,0.8,1.754146566,0.0072,2.4513067887,0.872,4
TRUE,1,0.8,1.7533759109,0.1584,2.5014624928,0.5176,4
TRUE,1,0.8,1.7533707106,0.1212,2.5267015493,0.9832,5
TRUE,1,0.8,1.7444172517,0.034,2.5692310606,0.3296,4
TRUE,1,0.8,1.7532246548,0.2124,2.3598810166,0.3892,3
TRUE,1,0.8,1.7538680465,0.3328,2.5427440603,0.5204,5
TRUE,1,0.8,1.7595566075,0.2332,2.4742977819,0.4336,4
TRUE,1,0.8,1.7528853134,0.2232,2.3422929728,0.5684,3
TRUE,1,0.8,1.7559889898,0.0344,2.6411309306,0.5792,5
TRUE,1,0.8,1.7546956627,0.24,2.7463079556,0.8776,6
TRUE,1,0.8,1.7561311482,0.1292,2.3152863417,0.8372,3
TRUE,1,0.8,1.7514589247,0.1168,2.3624175733,0.2736,3
TRUE,1,0.8,1.7512469538,0.2788,2.6807745203,0.8216,6
TRUE,1,0.8,1.7505787486,0.002,2.5581927975,0.116,4
TRUE,1,0.8,1.747365852,0.1788,2.7435953202,0.9896,7
TRUE,1,0.8,1.7551593074,0.1324,2.6867736656,0.8724,7
TRUE,1,0.8,1.7561787819,0.0552,2.5186232026,0.976,4
TRUE,1,0.8,1.7535289599,0.1784,2.4933041842,0.9832,4
TRUE,1,0.8,1.756194206,0.088,2.4893489399,0.546,4
TRUE,1,0.8,1.7561043385,0.0536,2.355915945,0.4588,3
TRUE,1,0.8,1.7507674812,0.0252,2.4987973482,0.3172,4
TRUE,1,0.8,1.7609324777,0.3436,2.5165940636,0.9468,5
TRUE,1,0.8,1.7508456668,0.0732,2.5213093762,0.7268,4
TRUE,1,0.8,1.7486150251,0.046,2.5271484803,0.9556,4
TRUE,1,0.8,1.7569291473,0.0488,2.5680930283,0.9916,5
TRUE,1,0.8,1.7499858362,0.0984,2.4888888713,0.7248,4
TRUE,1,0.8,1.7442227107,0.0144,2.3696056455,0.3604,3
TRUE,1,0.8,1.7519062667,0.346,2.9070751662,0.8452,8
TRUE,1,0.8,1.7505186566,0.0252,2.6373926731,0.6836,5
TRUE,1,0.8,1.7552977369,0.036,2.5869842497,0.9412,5
TRUE,1,0.8,1.7466639819,0.1412,2.4817894687,0.6536,4
TRUE,1,0.8,1.7464719747,0.0568,2.8268694103,0.4416,9
TRUE,1,0.8,1.7528762481,0.0752,2.3417283749,0.8552,3
TRUE,1,0.8,1.7551844077,0.034,2.4555311867,0.8232,4
TRUE,1,0.8,1.7431545857,0.0068,2.710962695,0.9876,6
TRUE,1,0.8,1.7579299156,0.1416,2.4465081916,0.5852,4
TRUE,1,0.8,1.7497303827,0.1268,2.6075723222,0.8972,5
TRUE,1,0.8,1.7469709159,0.0316,2.602418449,0.9964,5
TRUE,1,0.8,1.7557536974,0.1464,2.3350533905,0.4496,3
TRUE,1,0.8,1.7510945051,0.0004,2.5703065523,0.9244,6
TRUE,1,0.8,1.7519722305,0.0596,2.6400982431,0.9136,6
TRUE,1,0.8,1.7572149367,0.0504,2.4003868933,0.4252,3
TRUE,1,0.8,1.7491047173,0.0724,2.4612676947,0.8724,4
TRUE,1,0.8,1.7522267314,0.0068,2.5169179202,0.748,4
TRUE,1,0.8,1.7538983636,0.1428,2.3664591161,0.706,3
TRUE,1,0.8,1.7529816593,0.1152,2.481332781,0.5092,4
TRUE,1,0.8,1.7499227905,0.0228,2.391897191,0.9536,3
TRUE,1,0.8,1.7518629516,0.068,2.3942562064,0.8284,3
TRUE,1,0.8,1.7464354529,0.1436,2.7323631215,0.8576,7
TRUE,1,0.8,1.7488136893,0.0156,2.3680646528,0.3256,3
TRUE,1,0.8,1.7571519208,0.0736,2.5838598461,0.9232,5
TRUE,1,0.8,1.7522715006,0.0884,2.3415522319,0.3176,3
TRUE,1,0.8,1.7589369686,0.1784,2.4737569078,0.4856,4
TRUE,1,0.8,1.7534104301,0.1456,2.3536150338,0.5692,3
TRUE,1,0.8,1.7500088841,0.1296,2.3390757394,0.2932,3
TRUE,1,0.8,1.7547037088,0.198,2.6572125639,0.636,6
TRUE,1,0.8,1.7574376437,0.0632,2.5400488252,0.7948,4
TRUE,1,0.8,1.7573122941,0.032,2.6260580149,0.626,5
TRUE,1,0.8,1.7476575012,0.1116,2.4884736876,0.5512,4
TRUE,1,0.8,1.7507931985,0.468,2.5423088138,0.3928,5
TRUE,1,0.8,1.7489562082,0.1164,2.6758847194,0.8872,6
TRUE,1,0.8,1.7525649554,0.1748,2.35762279,0.6652,3
TRUE,1,0.8,1.7584374079,0.474,2.3293810297,0.1976,3
TRUE,1,0.8,1.7526431047,0.016,2.3669655515,0.5048,3
TRUE,1,0.8,1.7554375639,0.2764,2.4469694095,0.982,4
TRUE,1,0.8,1.7514096582,0.1048,2.6531658068,0.9516,6
TRUE,1,0.8,1.7522788149,0.2492,2.4520452273,0.5512,4
TRUE,1,0.8,1.7554790336,0.0076,2.5076238513,0.9944,5
TRUE,1,0.8,1.7588801726,0.5328,2.1505229752,0.6396,2
TRUE,1,0.8,1.7498664117,0.076,2.7357292898,0.7108,6
TRUE,1,0.8,1.7589973466,0.576,2.6694089323,0.9028,6
TRUE,1,0.8,1.7546896201,0.292,2.4485156165,0.6104,4
TRUE,1,0.8,1.7513766655,0.024,2.7557287443,0.81,6
TRUE,1,0.8,1.7546591054,0.1928,2.3721476218,0.3652,3
TRUE,1,0.8,1.7546718902,0.0216,2.6017216389,0.2924,5
TRUE,1,1,1.752262772,0.074,2.5971382979,0.7012,5
TRUE,1,1,1.7528378943,0.0796,2.3895284208,0.6548,3
TRUE,1,1,1.7495012983,0.0064,2.4235121233,0.7748,3
TRUE,1,1,1.7602555254,0.2268,2.3218584502,0.6784,3
TRUE,1,1,1.7481383763,0.0944,2.6452257603,0.45,6
TRUE,1,1,1.7504841792,0.1108,2.3637479805,0.5476,3
TRUE,1,1,1.7529648989,0.0104,2.3734159779,0.1852,3
TRUE,1,1,1.7522919072,0.1204,2.6610792012,0.996,6
TRUE,1,1,1.7561058392,0.188,2.3429750574,0.3572,3
TRUE,1,1,1.7595547409,0.0816,2.3566437804,0.8776,3
TRUE,1,1,1.7573127637,0.2376,2.6530222282,0.9928,6
TRUE,1,1,1.7511857267,0.0624,2.7026993731,0.86,6
TRUE,1,1,1.7586937188,0.2336,2.5793105919,0.8604,5
TRUE,1,1,1.7515036536,0.06,2.4011540147,0.8092,3
TRUE,1,1,1.7489242737,0.088,2.3477472256,0.2532,3
TRUE,1,1,1.7513935452,0.0204,2.3637457042,0.6132,3
TRUE,1,1,1.7603627312,0.4384,2.6736299745,0.7316,6
TRUE,1,1,1.7569869363,0.08,2.468226128,0.4984,4
TRUE,1,1,1.7555978143,0.0824,2.6078688518,0.9932,5
TRUE,1,1,1.7628668502,0.5044,2.3259173546,0.398,3
TRUE,1,1,1.7498381551,0.0084,2.5207303438,0.9492,4
TRUE,1,1,1.7457441003,0.0144,2.4783957607,0.7916,4
TRUE,1,1,1.7483527637,0.0916,2.8229940646,0.668,7
TRUE,1,1,1.7455560115,0.0056,2.5022414169,0.9196,4
TRUE,1,1,1.7446830632,0.0112,2.717754012,0.9044,5
TRUE,1,1,1.7558678287,0.1252,2.3518588615,0.7672,3
TRUE,1,1,1.7492404042,0.108,2.6504784408,0.6752,6
TRUE,1,1,1.7526624644,0.0464,2.3913227595,0.496,3
TRUE,1,1,1.750743231,0.2688,2.3278750144,0.19,3
TRUE,1,1,1.7549677926,0.1216,2.5645612078,0.9908,5
TRUE,1,1,1.7524159863,0.0172,2.3980558452,0.2564,3
TRUE,1,1,1.7514376493,0.1212,2.5047785335,0.6728,4
TRUE,1,1,1.7523631914,0.1072,2.3560775762,0.6124,3
TRUE,1,1,1.7557222403,0.0868,2.5785706678,0.4972,5
TRUE,1,1,1.7537502677,0.2204,2.3456036753,0.5648,3
TRUE,1,1,1.7578739032,0.2128,2.5162984663,0.5684,5
TRUE,1,1,1.7509170618,0.0156,2.5327374276,0.9392,4
TRUE,1,1,1.7511892994,0.0156,2.5220278472,0.89,4
TRUE,1,1,1.755462368,0.0932,2.5962490471,0.8564,5
TRUE,1,1,1.7557238623,0.1088,2.5253617559,0.8772,5
TRUE,1,1,1.7484495429,0.0036,2.523595038,0.7296,4
TRUE,1,1,1.7544808063,0.248,2.3315961853,0.564,3
TRUE,1,1,1.7474167717,0.0008,2.5076096299,0.974,4
TRUE,1,1,1.751309728,0.124,2.4937909486,0.858,4
TRUE,1,1,1.7482000058,0.0512,2.36749282,0.1844,3
TRUE,1,1,1.7427856349,0.0236,2.424724499,0.5628,3
TRUE,1,1,1.7503267894,0.1644,2.3708264617,0.3456,3
TRUE,1,1,1.7531465471,0.1152,2.568128357,0.552,5
TRUE,1,1,1.7451493151,0.0356,2.5119035641,0.7868,4
TRUE,1,1,1.7482965742,0.0668,2.5139967796,0.9128,5
TRUE,1,1,1.7581627872,0.3308,2.167841867,0.2988,2
TRUE,1,1,1.75288331,0.07,2.5014253227,0.914,4
TRUE,1,1,1.756858823,0.3864,2.4593935497,0.9704,4
